cycle number	Ecell/V	<I>/mA	time/s	
2.000000000000000E+000	2.1093619E+000	-8.007103245033584E-001	1.634388777629298E+004
2.000000000000000E+000	2.1085527E+000	-8.008975740779665E-001	1.634404077630024E+004
2.000000000000000E+000	2.1078129E+000	-8.004947511230593E-001	1.634419377630751E+004
2.000000000000000E+000	2.1070576E+000	-8.004636270118395E-001	1.634434577631473E+004
2.000000000000000E+000	2.1062732E+000	-8.009356078310077E-001	1.634449777632195E+004
2.000000000000000E+000	2.1055610E+000	-8.009057439846217E-001	1.634465177632927E+004
2.000000000000000E+000	2.1047540E+000	-8.010647596673603E-001	1.634480377633648E+004
2.000000000000000E+000	2.1040576E+000	-8.011398324502994E-001	1.634495577634370E+004
2.000000000000000E+000	2.1032133E+000	-8.013576629900960E-001	1.634510977635102E+004
2.000000000000000E+000	2.1024768E+000	-8.014503662982650E-001	1.634526177635824E+004
2.000000000000000E+000	2.1017036E+000	-8.014370278047469E-001	1.634541377636546E+004
2.000000000000000E+000	2.1009142E+000	-8.015235637770470E-001	1.634556777637277E+004
2.000000000000000E+000	2.1001432E+000	-8.018199164568673E-001	1.634571977637999E+004
2.000000000000000E+000	2.0993741E+000	-8.021758922247075E-001	1.634587177638721E+004
2.000000000000000E+000	2.0986295E+000	-8.024250497689600E-001	1.634602477639448E+004
2.000000000000000E+000	2.0978501E+000	-8.027060970454656E-001	1.634617777640175E+004
2.000000000000000E+000	2.0970948E+000	-8.028210133000080E-001	1.634632977640897E+004
2.000000000000000E+000	2.0963781E+000	-8.032363908456972E-001	1.634648177641619E+004
2.000000000000000E+000	2.0956473E+000	-8.035842067533681E-001	1.634663577642350E+004
2.000000000000000E+000	2.0948341E+000	-8.036664149590900E-001	1.634678777643072E+004
2.000000000000000E+000	2.0940890E+000	-8.043809415776932E-001	1.634693977643794E+004
2.000000000000000E+000	2.0932848E+000	-8.045244890873677E-001	1.634709377644525E+004
2.000000000000000E+000	2.0925438E+000	-8.045707959899859E-001	1.634724577645247E+004
2.000000000000000E+000	2.0917633E+000	-8.045909822737460E-001	1.634739777645969E+004
2.000000000000000E+000	2.0909719E+000	-8.047179755879093E-001	1.634755177646701E+004
2.000000000000000E+000	2.0902295E+000	-8.053173681577164E-001	1.634770377647423E+004
2.000000000000000E+000	2.0895338E+000	-8.051485176998625E-001	1.634785577648145E+004
2.000000000000000E+000	2.0887697E+000	-8.055794039045896E-001	1.634800877648871E+004
2.000000000000000E+000	2.0879467E+000	-8.056831663819075E-001	1.634816177649598E+004
2.000000000000000E+000	2.0871909E+000	-8.057998614494792E-001	1.634831377650320E+004
2.000000000000000E+000	2.0864692E+000	-8.059294091001057E-001	1.634846577651042E+004
2.000000000000000E+000	2.0857024E+000	-8.064595076323116E-001	1.634861977651773E+004
2.000000000000000E+000	2.0849650E+000	-8.065828405739452E-001	1.634877177652495E+004
2.000000000000000E+000	2.0841711E+000	-8.064924904103865E-001	1.634892377653217E+004
2.000000000000000E+000	2.0833800E+000	-8.062390378421185E-001	1.634907777653949E+004
2.000000000000000E+000	2.0826504E+000	-8.064966411951442E-001	1.634922977654671E+004
2.000000000000000E+000	2.0819113E+000	-8.064407316457469E-001	1.634938177655393E+004
2.000000000000000E+000	2.0810621E+000	-8.066327470404930E-001	1.634953577656124E+004
2.000000000000000E+000	2.0803359E+000	-8.070992233113879E-001	1.634968777656846E+004
2.000000000000000E+000	2.0795765E+000	-8.071018369907641E-001	1.634983977657568E+004
2.000000000000000E+000	2.0788748E+000	-8.074762816562364E-001	1.634999277658295E+004
2.000000000000000E+000	2.0780666E+000	-8.080296247883503E-001	1.635014577659022E+004
2.000000000000000E+000	2.0773315E+000	-8.081840318333211E-001	1.635029777659744E+004
2.000000000000000E+000	2.0765407E+000	-8.081027877013213E-001	1.635044977660466E+004
2.000000000000000E+000	2.0757310E+000	-8.085980802268420E-001	1.635060377661197E+004
2.000000000000000E+000	2.0749784E+000	-8.083579445942650E-001	1.635075577661919E+004
2.000000000000000E+000	2.0742574E+000	-8.082655505811598E-001	1.635090777662641E+004
2.000000000000000E+000	2.0734673E+000	-8.087588015516265E-001	1.635106177663372E+004
2.000000000000000E+000	2.0727069E+000	-8.085745685762200E-001	1.635121377664094E+004
2.000000000000000E+000	2.0719411E+000	-8.086604265980366E-001	1.635136577664816E+004
2.000000000000000E+000	2.0712020E+000	-8.088550918519655E-001	1.635151977665548E+004
2.000000000000000E+000	2.0703979E+000	-8.091507940978460E-001	1.635167177666270E+004
2.000000000000000E+000	2.0696864E+000	-8.093143300408503E-001	1.635182377666992E+004
2.000000000000000E+000	2.0688837E+000	-8.095009505645745E-001	1.635197677667718E+004
2.000000000000000E+000	2.0680890E+000	-8.094768966231864E-001	1.635212977668445E+004
2.000000000000000E+000	2.0673485E+000	-8.098712827774772E-001	1.635228177669167E+004
2.000000000000000E+000	2.0666566E+000	-8.099508224277638E-001	1.635243377669889E+004
2.000000000000000E+000	2.0657730E+000	-8.100239292432754E-001	1.635258777670620E+004
2.000000000000000E+000	2.0651190E+000	-8.104557214125983E-001	1.635273977671342E+004
2.000000000000000E+000	2.0643282E+000	-8.109892457025669E-001	1.635289177672064E+004
2.000000000000000E+000	2.0635526E+000	-8.107394627895212E-001	1.635304577672796E+004
2.000000000000000E+000	2.0627880E+000	-8.106437872755032E-001	1.635319777673518E+004
2.000000000000000E+000	2.0620253E+000	-8.108084138212330E-001	1.635334977674240E+004
2.000000000000000E+000	2.0612197E+000	-8.112617877575934E-001	1.635350377674971E+004
2.000000000000000E+000	2.0605135E+000	-8.112645051867391E-001	1.635365577675693E+004
2.000000000000000E+000	2.0597434E+000	-8.115065539958053E-001	1.635380777676415E+004
2.000000000000000E+000	2.0589695E+000	-8.118912764322790E-001	1.635396077677142E+004
2.000000000000000E+000	2.0582147E+000	-8.124197504419932E-001	1.635411377677869E+004
2.000000000000000E+000	2.0574741E+000	-8.128824881965007E-001	1.635426577678591E+004
2.000000000000000E+000	2.0567532E+000	-8.130611101257053E-001	1.635441777679313E+004
2.000000000000000E+000	2.0558891E+000	-8.132242965631953E-001	1.635457177680044E+004
2.000000000000000E+000	2.0551751E+000	-8.134110842589326E-001	1.635472377680766E+004
2.000000000000000E+000	2.0544062E+000	-8.132768237845542E-001	1.635487577681488E+004
2.000000000000000E+000	2.0536838E+000	-8.134322795903515E-001	1.635502977682219E+004
2.000000000000000E+000	2.0528500E+000	-8.137114137603065E-001	1.635518177682941E+004
2.000000000000000E+000	2.0520573E+000	-8.138187129652472E-001	1.635533377683663E+004
2.000000000000000E+000	2.0513065E+000	-8.139953051608664E-001	1.635548777684395E+004
2.000000000000000E+000	2.0505166E+000	-8.141649220077705E-001	1.635563977685117E+004
2.000000000000000E+000	2.0497849E+000	-8.142710417352035E-001	1.635579177685839E+004
2.000000000000000E+000	2.0490212E+000	-8.144837380794581E-001	1.635594477686565E+004
2.000000000000000E+000	2.0482914E+000	-8.148285566067930E-001	1.635609777687292E+004
2.000000000000000E+000	2.0475311E+000	-8.149130204278086E-001	1.635624977688014E+004
2.000000000000000E+000	2.0467064E+000	-8.149782422694470E-001	1.635640177688736E+004
2.000000000000000E+000	2.0459976E+000	-8.151257811964800E-001	1.635655577689467E+004
2.000000000000000E+000	2.0452271E+000	-8.153953243404697E-001	1.635670777690189E+004
2.000000000000000E+000	2.0444870E+000	-8.155520577638018E-001	1.635685977690911E+004
2.000000000000000E+000	2.0437162E+000	-8.159578146644204E-001	1.635701377691643E+004
2.000000000000000E+000	2.0429411E+000	-8.160553128923151E-001	1.635716577692365E+004
2.000000000000000E+000	2.0421433E+000	-8.161200726496389E-001	1.635731777693087E+004
2.000000000000000E+000	2.0413930E+000	-8.167391211946082E-001	1.635747177693818E+004
2.000000000000000E+000	2.0406024E+000	-8.169515803281824E-001	1.635762377694540E+004
2.000000000000000E+000	2.0398612E+000	-8.171858807951566E-001	1.635777577695262E+004
2.000000000000000E+000	2.0391757E+000	-8.176631200715283E-001	1.635792877695989E+004
2.000000000000000E+000	2.0383677E+000	-8.179098109189038E-001	1.635808177696716E+004
2.000000000000000E+000	2.0376320E+000	-8.184536945519731E-001	1.635823377697438E+004
2.000000000000000E+000	2.0368178E+000	-8.188085087620820E-001	1.635838577698160E+004
2.000000000000000E+000	2.0360119E+000	-8.191348364624687E-001	1.635853977698891E+004
2.000000000000000E+000	2.0353189E+000	-8.192102690543592E-001	1.635869177699613E+004
2.000000000000000E+000	2.0345619E+000	-8.191346445096857E-001	1.635884377700335E+004
2.000000000000000E+000	2.0337672E+000	-8.193074369353743E-001	1.635899777701066E+004
2.000000000000000E+000	2.0329680E+000	-8.196515846186134E-001	1.635914977701788E+004
2.000000000000000E+000	2.0322597E+000	-8.199135854543655E-001	1.635930177702510E+004
2.000000000000000E+000	2.0314789E+000	-8.206338114181495E-001	1.635945577703242E+004
2.000000000000000E+000	2.0307128E+000	-8.208790488401538E-001	1.635960777703964E+004
2.000000000000000E+000	2.0299287E+000	-8.208975327971109E-001	1.635975977704686E+004
2.000000000000000E+000	2.0291402E+000	-8.210497348127266E-001	1.635991277705412E+004
2.000000000000000E+000	2.0284643E+000	-8.213052765250350E-001	1.636006577706139E+004
2.000000000000000E+000	2.0276933E+000	-8.214484156399458E-001	1.636021777706861E+004
2.000000000000000E+000	2.0269818E+000	-8.217457373140178E-001	1.636036977707583E+004
2.000000000000000E+000	2.0261211E+000	-8.216097598036072E-001	1.636052377708314E+004
2.000000000000000E+000	2.0254052E+000	-8.217293888731785E-001	1.636067577709036E+004
2.000000000000000E+000	2.0246239E+000	-8.220504724989901E-001	1.636082777709758E+004
2.000000000000000E+000	2.0238690E+000	-8.222220421134043E-001	1.636098177710490E+004
2.000000000000000E+000	2.0230691E+000	-8.226293915799823E-001	1.636113377711212E+004
2.000000000000000E+000	2.0222960E+000	-8.228440397185679E-001	1.636128577711934E+004
2.000000000000000E+000	2.0215652E+000	-8.228124451476742E-001	1.636143977712665E+004
2.000000000000000E+000	2.0207305E+000	-8.227952038236781E-001	1.636159177713387E+004
2.000000000000000E+000	2.0200098E+000	-8.231467819430254E-001	1.636174377714109E+004
2.000000000000000E+000	2.0193043E+000	-8.236974211675783E-001	1.636189677714836E+004
2.000000000000000E+000	2.0185301E+000	-8.238159886777270E-001	1.636204977715563E+004
2.000000000000000E+000	2.0177357E+000	-8.239037037349419E-001	1.636220177716285E+004
2.000000000000000E+000	2.0170095E+000	-8.241661912925204E-001	1.636235377717006E+004
2.000000000000000E+000	2.0162094E+000	-8.244130318631058E-001	1.636250777717738E+004
2.000000000000000E+000	2.0154903E+000	-8.242723680509201E-001	1.636265977718460E+004
2.000000000000000E+000	2.0147212E+000	-8.245119280781648E-001	1.636281177719182E+004
2.000000000000000E+000	2.0139358E+000	-8.246992158003401E-001	1.636296577719913E+004
2.000000000000000E+000	2.0132248E+000	-8.247574932733670E-001	1.636311777720635E+004
2.000000000000000E+000	2.0124364E+000	-8.252128530250076E-001	1.636326977721357E+004
2.000000000000000E+000	2.0116761E+000	-8.252796593277050E-001	1.636342377722089E+004
2.000000000000000E+000	2.0108955E+000	-8.255319689995932E-001	1.636357577722811E+004
2.000000000000000E+000	2.0101202E+000	-8.255073541395843E-001	1.636372777723533E+004
2.000000000000000E+000	2.0093765E+000	-8.255477979830737E-001	1.636388077724259E+004
2.000000000000000E+000	2.0086067E+000	-8.256035951910610E-001	1.636403377724986E+004
2.000000000000000E+000	2.0078614E+000	-8.261394472378309E-001	1.636418577725708E+004
2.000000000000000E+000	2.0070226E+000	-8.265621711519628E-001	1.636433777726430E+004
2.000000000000000E+000	2.0063176E+000	-8.265702207540047E-001	1.636449177727161E+004
2.000000000000000E+000	2.0055714E+000	-8.267784364940294E-001	1.636464377727883E+004
2.000000000000000E+000	2.0047865E+000	-8.270132821969280E-001	1.636479577728605E+004
2.000000000000000E+000	2.0039968E+000	-8.274502039077838E-001	1.636494977729337E+004
2.000000000000000E+000	2.0032411E+000	-8.280361367420097E-001	1.636510177730059E+004
2.000000000000000E+000	2.0025623E+000	-8.281574546767381E-001	1.636525377730781E+004
2.000000000000000E+000	2.0017025E+000	-8.283950897932613E-001	1.636540777731512E+004
2.000000000000000E+000	2.0009823E+000	-8.282226755063498E-001	1.636555977732234E+004
2.000000000000000E+000	2.0002511E+000	-8.283706947602769E-001	1.636571177732956E+004
2.000000000000000E+000	1.9994328E+000	-8.284769083892565E-001	1.636586477733683E+004
2.000000000000000E+000	1.9986343E+000	-8.284925082633032E-001	1.636601777734410E+004
2.000000000000000E+000	1.9979028E+000	-8.287740175108471E-001	1.636616977735132E+004
2.000000000000000E+000	1.9971524E+000	-8.290279282898201E-001	1.636632177735853E+004
2.000000000000000E+000	1.9963801E+000	-8.291707463230953E-001	1.636647577736585E+004
2.000000000000000E+000	1.9956293E+000	-8.293998238981742E-001	1.636662777737307E+004
2.000000000000000E+000	1.9948006E+000	-8.298926184551512E-001	1.636677977738029E+004
2.000000000000000E+000	1.9940829E+000	-8.301498178279214E-001	1.636693377738760E+004
2.000000000000000E+000	1.9933479E+000	-8.302877807348459E-001	1.636708577739482E+004
2.000000000000000E+000	1.9925951E+000	-8.305054447271223E-001	1.636723777740204E+004
2.000000000000000E+000	1.9917940E+000	-8.303900380603604E-001	1.636739177740936E+004
2.000000000000000E+000	1.9910632E+000	-8.307623062849867E-001	1.636754377741658E+004
2.000000000000000E+000	1.9902933E+000	-8.312228939013933E-001	1.636769577742380E+004
2.000000000000000E+000	1.9894648E+000	-8.311099725762521E-001	1.636784877743106E+004
2.000000000000000E+000	1.9887547E+000	-8.314018158516916E-001	1.636800177743833E+004
2.000000000000000E+000	1.9880239E+000	-8.316944999668330E-001	1.636815377744555E+004
2.000000000000000E+000	1.9872570E+000	-8.316891823461245E-001	1.636830577745277E+004
2.000000000000000E+000	1.9864709E+000	-8.317629228274077E-001	1.636845977746008E+004
2.000000000000000E+000	1.9857054E+000	-8.317241483919773E-001	1.636861177746730E+004
2.000000000000000E+000	1.9849691E+000	-8.322378564495097E-001	1.636876377747452E+004
2.000000000000000E+000	1.9841890E+000	-8.323890376809899E-001	1.636891777748184E+004
2.000000000000000E+000	1.9834481E+000	-8.321104413138372E-001	1.636906977748906E+004
2.000000000000000E+000	1.9826554E+000	-8.323025638870112E-001	1.636922177749628E+004
2.000000000000000E+000	1.9818665E+000	-8.327529967284888E-001	1.636937577750359E+004
2.000000000000000E+000	1.9810908E+000	-8.328141819170991E-001	1.636952777751081E+004
2.000000000000000E+000	1.9803853E+000	-8.332731930028654E-001	1.636967977751803E+004
2.000000000000000E+000	1.9796209E+000	-8.333721501748403E-001	1.636983377752535E+004
2.000000000000000E+000	1.9788707E+000	-8.332873398669314E-001	1.636998577753257E+004
2.000000000000000E+000	1.9781055E+000	-8.336303678866841E-001	1.637013777753979E+004
2.000000000000000E+000	1.9773401E+000	-8.338811485755491E-001	1.637028977754700E+004
2.000000000000000E+000	1.9765333E+000	-8.337826125533114E-001	1.637044377755432E+004
2.000000000000000E+000	1.9758215E+000	-8.341998799640784E-001	1.637059577756154E+004
2.000000000000000E+000	1.9750458E+000	-8.341259922945683E-001	1.637074777756876E+004
2.000000000000000E+000	1.9742460E+000	-8.343595077547601E-001	1.637090177757607E+004
2.000000000000000E+000	1.9735204E+000	-8.346431637466392E-001	1.637105377758329E+004
2.000000000000000E+000	1.9727129E+000	-8.348156662278354E-001	1.637120577759051E+004
2.000000000000000E+000	1.9719613E+000	-8.351193368871144E-001	1.637135977759783E+004
2.000000000000000E+000	1.9711914E+000	-8.352538416951685E-001	1.637151177760505E+004
2.000000000000000E+000	1.9704062E+000	-8.354432552407287E-001	1.637166377761227E+004
2.000000000000000E+000	1.9696678E+000	-8.351908560571815E-001	1.637181777761958E+004
2.000000000000000E+000	1.9689119E+000	-8.356639563915174E-001	1.637196977762680E+004
2.000000000000000E+000	1.9681422E+000	-8.361404615713921E-001	1.637212177763402E+004
2.000000000000000E+000	1.9674158E+000	-8.361578115133401E-001	1.637227377764124E+004
2.000000000000000E+000	1.9666435E+000	-8.364490628835775E-001	1.637242777764855E+004
2.000000000000000E+000	1.9658486E+000	-8.368457583950475E-001	1.637257977765577E+004
2.000000000000000E+000	1.9651322E+000	-8.367872740768023E-001	1.637273177766299E+004
2.000000000000000E+000	1.9643565E+000	-8.369345068931580E-001	1.637288577767031E+004
2.000000000000000E+000	1.9635723E+000	-8.373001510979687E-001	1.637303777767753E+004
2.000000000000000E+000	1.9627941E+000	-8.374400691018047E-001	1.637318977768475E+004
2.000000000000000E+000	1.9620682E+000	-8.377257864965912E-001	1.637334377769206E+004
2.000000000000000E+000	1.9612787E+000	-8.382141377768146E-001	1.637349577769928E+004
2.000000000000000E+000	1.9605225E+000	-8.384006903168775E-001	1.637364777770650E+004
2.000000000000000E+000	1.9597747E+000	-8.381189409756828E-001	1.637380177771382E+004
2.000000000000000E+000	1.9590133E+000	-8.385742034161137E-001	1.637395377772104E+004
2.000000000000000E+000	1.9582385E+000	-8.389520362298715E-001	1.637410577772825E+004
